1845.44 259.646
1717.98 1018.27
1641.08 1606.11
1596.93 1768.96
1504.36 1665.69
1421.76 1403.54
1362.65 1169.2
1344.85 835.568
1341.29 569.452
1331.32 394.69
1313.52 267.59
1334.88 164.321
1839.03 172.265
1856.84 219.928
1845.44 259.646
