1573.2 186.471
1287.41 354.118
968.388 742.353
755.708 1212.94
619.46 1762.94
599.521 2010
499.827 2027.65
453.303 1865.88
459.95 1642.35
493.181 1292.35
533.058 912.941
586.228 580.588
659.337 336.471
695.892 262.941
782.293 127.647
1642.98 130.588
1573.2 186.471
