1934.75 163.449
1417.82 725.43
1178.26 1180.56
1017.51 1706.92
945.014 2181.83
863.062 2573.64
784.262 2680.49
714.917 2569.68
714.917 2375.75
733.829 1936.46
743.285 1600.06
765.349 1275.54
803.174 927.269
847.302 638.363
900.886 424.652
922.95 365.288
963.927 238.644
1026.97 151.577
1077.4 104.085
1934.75 112
1934.75 143.661
1934.75 163.449
