2178.55 288.676
1861.17 1187.23
1694.34 2233.31
1612.96 2950.81
1535.64 3286.09
1458.33 3165.39
1466.47 2421.06
1454.26 1837.68
1478.68 1274.4
1494.95 945.827
1515.3 603.84
1511.23 328.909
1507.16 147.858
2178.55 161.269
2178.55 288.676
