3289.26 207.409
2664 1022.78
2225.76 1939.1
2079.22 2707.88
2017.81 3515.49
1973.15 3468.9
1935.46 3034.03
1974.54 2086.65
2037.35 1123.73
2112.71 518.027
2133.65 362.718
2076.43 269.532
2056.89 145.285
3264.14 153.051
3289.26 207.409
