1013.53 561.314
852.588 990.871
713.025 1379.12
598.608 1676.51
518.14 1998.68
475.391 1990.42
490.479 1655.86
535.742 1238.69
572.205 924.785
632.556 664.573
700.452 453.925
746.973 330.015
778.406 305.233
1014.78 565.445
1012.27 569.575
1013.53 561.314
