1672.44 210.701
1486.48 470.145
1297.33 631.765
1207.56 774.247
1194.73 957.133
1194.73 1093.23
1223.59 1188.93
1223.59 1329.29
1159.47 1397.34
1085.73 1397.34
1034.43 1344.17
954.28 1252.73
909.395 1171.92
867.716 1078.35
835.656 972.019
829.244 901.842
819.625 829.538
819.625 746.601
819.625 655.158
832.45 529.689
854.892 412.727
874.128 344.676
912.601 255.36
931.837 221.334
1021.61 180.929
1669.23 193.689
1672.44 210.701
