1479.71 144.265
1359.29 266.511
1049.62 540.64
779.272 1055.56
590.031 1618.63
543.335 1977.96
473.291 1944.62
504.012 1522.32
531.047 1051.85
567.912 674
631.812 348.009
641.642 244.285
668.677 129.447
1461.28 133.152
1479.71 144.265
